,id,BoxOffice
6235,merchants_of_doubt,$305.6K
6236,the_tobacconist,
6237,one_million_years_bc,
6238,the_djinn,$124.6K
6239,simon_and_the_oaks_2012,$75.3K
6240,expiration,
6241,saw_4,$63.3M
6242,remember_me_my_love,$15.4K
6243,blumhouses_truth_or_dare,$40.7M
6244,10008849-married_life,$1.5M
6245,mr_nanny,$4.2M
6246,crazy_heart,$39.5M
6247,furie,$594.2K
6248,the_castle,$861.8K
6249,madagascar_3_europes_most_wanted_2012,
6250,adams_apples,
6251,3_women,
6252,cabaret,
6253,legend_of_zorro,$45.4M
6254,tab_hunter_confidential,
6255,the_harder_they_fall,
6256,keep_the_change_2018,$202.0K
6257,1001526-bachelor_party,
6258,king_kong_lives,$4.3M
6259,safety,
6260,blue_like_jazz,$594.9K
6261,m_butterfly,$1.0M
6262,mars_one,
6263,brown_sugar,$27.4M
6264,hunt_for_red_october,$119.1M
6265,2_days_in_paris,$4.4M
6266,the_deal_2005,
6267,1093506-war_zone,$237.0K
6268,the_drop_2023,
6269,mommy_2015,$3.4M
6270,children_of_the_corn_ii_the_final_sacrifice,$6.4M
6271,the_tale_of_king_crab,
6272,what_alice_found,
6273,call_jane,$512.8K
6274,wolf_creek_2,
6275,saint_judy,$78.5K
6276,private_peaceful_2012,
6277,nick_and_norahs_infinite_playlist,$31.5M
6278,the_year_of_the_nail,
6279,unbearable_lightness_of_being,$9.3M
6280,planes_trains_and_automobiles,$48.2M
6281,dead_in_a_week,
6282,the_bear_1989,$29.6M
6283,as_if_i_am_not_there_2011,
6284,greystoke_the_legend_of_tarzan_lord_of_the_apes,
6285,tyrannosaur,$22.1K
6286,little_richard_i_am_everything,$130.9K
6287,ratchet_and_clank,$8.8M
6288,minus_man,$368.8K
6289,thank_you_for_your_service_2017,$9.4M
6290,mr_malcolms_list,$1.9M
6291,abominable,$60.9M
6292,nancy,$80.1K
6293,beyond_the_gates,$38.3K
6294,towering_inferno,
6295,amazing_grace_2018,$4.5M
6296,last_year_at_marienbad,$60.1K
6297,nuit_1_2011,
6298,spare_parts_2015,$3.6M
6299,the_manor_2021,
6300,diamantino,$69.5K
6301,serbis,$64.4K
6302,1140201-emile,
6303,crash_1996,$3.4M
6304,wag_the_dog,$43.0M
6305,1003952-charlottes_web,
6306,godzilla,$136.1M
6307,the_last_exorcism_part_ii_2013,$15.2M
6308,story_of_us,$27.1M
6309,alexander,$34.3M
6310,swingers,$4.5M
6311,come_out_and_play,$1.6K
6312,va-vis-et-deviens-live-and-become-go-see-and-become,
6313,fireball-500-thunder-alley-double-featurex,
6314,benedetta,$354.3K
6315,the_rescuers_1977,$21.1M
6316,quill_the_life_of_a_guide_dog,$14.1K
6317,jefferson_in_paris,$2.5M
6318,the_hunger,
6319,the_janes,
6320,fried_green_tomatoes,$81.2M
6321,bel_canto,$79.9K
6322,mongolian_ping_pong,$71.2K
6323,torremolinos_73_2005,$87.4K
6324,trespass_2011,$16.8K
6325,twolane-blacktop,
6326,computer_chess_2013,$100.6K
6327,withnail_and_i,$27.0K
6328,she_is_love,
6329,about_adam,$142.7K
6330,things_to_come,
6331,hatchet_ii,
6332,taboo_2000,$133.9K
6333,1159618-superhero,$25.9M
6334,monsters_and_men,$500.1K
6335,million_dollar_hotel,$52.5K
6336,knock_off,$10.1M
6337,the_dance_of_reality,$165.9K
6338,triumph_of_the_will,
6339,broadcast_news,$49.2M
6340,one_piece_film_red,$8.6M
6341,an_oversimplification_of_her_beauty_2012,$66.0K
6342,say_anything,$20.0M
6343,10007985-happening,$64.5M
6344,wrath_of_man,$27.5M
6345,1122708-sea,$62.3K
6346,great_white,
6347,der_kreis,
6348,first_daughter,$9.1M
6349,undercover_brother,$38.2M
6350,beastie_boys_story,
6351,lonely_guy,
6352,searching_for_sugar_man,$3.7M
6353,nobodys_fool_2018,$31.7M
6354,my_octopus_teacher,
6355,in_the_land_of_blood_and_honey,$301.3K
6356,the_invisibles_2019,$408.1K
6357,in_the_realms_of_the_unreal,$413.7K
6358,boss_level,
6359,towelhead,$371.4K
6360,10002635-bridge_of_san_luis_rey,$42.9K
6361,preparations_to_be_together_for_an_unknown_period_of_time,
6362,i_am_love,$5.0M
6363,skeletons,
6364,all_the_money_in_the_world_2017,$24.8M
6365,lookout,$4.6M
6366,ninth_configuration,
6367,asylum2005,$374.9K
6368,the_take_2016,$39.0K
6369,exorcism_of_emily_rose,$75.1M
6370,welcome_to_collinwood,$334.0K
6371,1013139-maltese_falcon,
6372,love_in_kilnerry,
6373,crip_camp,
6374,the_return,$502.0K
6375,all_cheerleaders_die,
6376,the_school_for_good_and_evil,
6377,1014061-mister_roberts,
6378,10010141-cass,
6379,10010662-my_sisters_keeper,$49.2M
6380,monkeybone,$5.4M
6381,my_name_is_khan,$4.0M
6382,mean_streets,$32.6K
6383,1052838-blown_away,$30.1M
6384,1152567-jarhead,$62.6M
6385,friday_the_13th_part_8_jason_takes_manhattan,$14.3M
6386,go_for_sisters_2013,$56.0K
6387,plan_b_2021,
6388,how_to_lose_friends_and_alienate_people,$2.8M
6389,bridges_of_madison_county,$70.5M
6390,the_iron_ladies_2001,$112.2K
6391,something_in_the_dirt,
6392,firehouse_dog,$13.9M
6393,charulata,
6394,miss_peregrines_home_for_peculiar_children,$87.2M
6395,mifunes_last_song,$61.7K
6396,richie_rich,$37.1M
6397,operation_petticoat,
6398,terms_and_conditions_may_apply,$55.6K
6399,the_last_thing_he_wanted,
6400,the_better_angels,
6401,the_turning,
6402,the_curse_of_bridge_hollow,
6403,ten_canoes,$278.0K
6404,christmas_with_the_campbells,
6405,my_favorite_martian,$36.8M
6406,that_thing_you_do,$25.9M
6407,equus,
6408,a_teacher_2013,
6409,psychopaths_2017,
6410,1018862-shock_to_the_system,$2.0M
6411,warm_bodies,$66.4M
6412,digimon_the_movie,$9.6M
6413,1014138-monkey_business,
6414,61,
6415,the_harmonists,$491.1K
6416,from_the_vine,
6417,lonesome_jim,$154.1K
6418,monterey_pop,$1.5K
6419,10007714-situation,$48.1K
6420,1036952-shattered,$11.1M
6421,once_around,$14.3M
6422,1022370-unfaithfully_yours,
6423,midnight_express,
6424,congo,$80.1M
6425,cloud_atlas_2012,$27.1M
6426,cub,
6427,taken_3,$89.3M
6428,i_am_number_four,$55.1M
6429,prince_of_darkness,$12.9M
6430,jerry_and_marge_go_large,
6431,what_lies_beneath,$155.4M
6432,gangubai_kathiawadi,
6433,crazy,
6434,baby_boy,$28.7M
6435,from_hell,$31.6M
6436,autumn_in_new_york,$37.8M
6437,ma_2019,$45.3M
6438,metro_manila,
6439,1037015-doctor,$38.1M
6440,1095414-whatever_it_takes,$8.7M
6441,blankman,$7.4M
6442,phone_booth,$46.6M
6443,art_and_craft,$215.3K
6444,split_2017,$138.1M
6445,empathy_inc,
6446,friend_of_the_world,
6447,cherry_2021,
6448,air_2023,$52.4M
6449,star_trek_ii_the_wrath_of_khan,
6450,arrival_2016,$100.5M
6451,yellowbrickroad,
6452,the_driller_killer,
6453,kissing_jessica_stein,$7.0M
6454,blindspotting,$4.3M
6455,the_arbor_2010,$21.3K
6456,1104841-sweet_november,$25.2M
6457,lazer_team,$1.1M
6458,shadrach,$20.2K
6459,the_dissident,$40.0K
6460,dog_days_2018,$6.8M
6461,the_new_mutants,$23.9M
6462,the_old_man_and_the_gun,$11.1M
6463,mother_of_george_2013,$142.5K
6464,lan_yu,$116.2K
6465,of_time_and_the_city,$32.6K
6466,what_josiah_saw,
6467,dope_2015,$17.5M
6468,prisoner_of_paradise,
6469,a_night_in_the_woods,
6470,salo_o_le_120_giornate_di_sodoma_1979,
6471,warm_water_under_a_red_bridge,$62.0K
6472,the_last_movie_star,$8.0K
6473,creed_iii,$156.2M
6474,happy_end_2017,$198.5K
6475,tulpan,$156.3K
6476,in_syria,
6477,sweet_bean,$123.7K
6478,men_with_brooms,$4.2M
6479,searchers,
6480,1013004-made_in_heaven,$4.6M
6481,wendy_and_lucy,$856.9K
6482,house_of_fools,$57.7K
6483,the_clapper,
6484,the_intended,$7.5K
6485,the_adventures_of_buckaroo_banzai,
6486,white_noise_2020,
6487,girl_on_the_third_floor,
6488,two_night_stand,$15.6K
6489,bull_2022,
6490,the_guardians_2018,$161.3K
6491,mug,
6492,coda_2021,
6493,bring_me_the_head_of_alfredo_garcia,
6494,inside_the_rain,$8.1K
6495,306_hollywood,$15.1K
6496,freestyle_2000,$11.3K
6497,gbf_2013,
6498,un_secret,$623.4K
6499,red_roses_and_petrol,
6500,how_to_change_the_world,
6501,see_spot_run,$33.4M
6502,double_impact,$28.6M
6503,uncle_frank_2020,
6504,myra_breckinridge,
6505,nanny_mcphee,$47.1M
6506,lights_out_2016,$67.3M
6507,how_i_live_now,$60.1K
6508,sun_choke,
6509,french_lieutenants_woman,
6510,monstrum,
6511,the_chaperone_2019,$599.6K
6512,the_county,
6513,gabbeh,$474.2K
6514,bleed_for_this,$5.1M
6515,disenchanted_2022,
6516,1000959-angel_heart,$14.4M
6517,a_lego_brickumentary,$100.2K
6518,the-family-that-preys,$37.0M
6519,1022170-twelve_chairs,
6520,son_frere,$22.5K
6521,1133964-king_arthur,$51.9M
6522,aguirre_the_wrath_of_god,
6523,jindabyne,$399.9K
6524,dying_of_the_light,
6525,paradise_2013,$6.0K
6526,and_now_ladies_and_gentlemen,$736.8K
6527,early_man,$8.2M
6528,space_sweepers,
6529,identity,$51.5M
6530,life_itself,$809.7K
6531,legend_of_the_fist_the_return_of_chen_zhen,$48.4K
6532,the_oogieloves_in_the_big_balloon_adventure,$1.1M
6533,les_destinees,$230.3K
6534,1186122-broken,
6535,birth_of_the_dragon,$6.9M
6536,maze_runner_the_scorch_trials,$81.7M
6537,floating_weeds,
6538,black_knight,$33.4M
6539,tupac_resurrection,$7.7M
6540,twilight_zone_the_movie,
6541,missing_2023,$32.4M
6542,shanghai_ghetto,
6543,tyler_perrys_acrimony,$43.5M
6544,lady_of_the_manor,
6545,swimming_pool,$10.1M
6546,very_good_girls,
6547,10007305-close_to_home,
6548,catch_me_daddy,
6549,la_delicatesse,
6550,burma-vj,$50.4K
6551,the_story_of_adele_h,
6552,simply_irresistible,$4.4M
6553,my_super_ex_girlfriend,$22.5M
6554,la_ley_de_herodes,
6555,what_keeps_you_alive,
6556,apocalypse_now,$74.4K
6557,always_be_my_maybe_2019,
6558,inspector_general,
6559,focus,$719.8K
6560,lassiter,
6561,1084146-thin_red_line,$36.4M
6562,cocoon,$75.9M
6563,darling_2016,
6564,kentucky_fried_movie,
6565,the_truth_about_emanuel,
6566,daydream_nation,
6567,primeval,$10.6M
6568,faithful,$2.1M
6569,the_tall_man_2012,
6570,of_an_age,$525.4K
6571,fireball_visitors_from_darker_worlds,
6572,1076723-traveller,$500.6K
6573,1009096-hairspray,$6.7M
6574,the_seventh_fire,$27.1K
6575,fiddler_a_miracle_of_miracles,$547.5K
6576,a_merry_friggin_christmas,
6577,in_the_mix,$10.2M
6578,tall_tale,$8.2M
6579,1002497-black_hole,
6580,micmacs,$1.3M
6581,fighter_pilot_operation_red_flag,
6582,10005402-chaos,
6583,atrocious,
6584,phantom_of_the_paradise,
6585,flying_blind_2012,
6586,the_settlers_2017,
6587,kicks,
6588,the_return_to_homs,
6589,bhaag_milkha_bhaag,$1.6M
6590,march_of_the_penguins,$77.4M
6591,1001572-bad_seed,
6592,nude_bomb,
6593,half_brothers_2020,$2.2M
6594,so_goes_the_nation,$10.2K
6595,prom_2011,$10.1M
6596,1159365-standing_still,$12.8K
6597,everyday_2013,
6598,wild_bill_2011,
6599,deidra_and_laney_rob_a_train,
6600,lenny,
6601,summer_hours,$1.6M
6602,the_festival,
6603,they_remain,
6604,1106020-someone_like_you,$27.3M
6605,no_safe_spaces,$1.3M
6606,abduction_2011,$28.1M
6607,sixteen_candles,
6608,amys_o,$119.7K
6609,rush_1991,$6.6M
6610,to_olivia,
6611,now_is_good_2012,
6612,demon_2016,$103.0K
6613,behind_the_mask_the_rise_of_leslie_vernon,
6614,jumanji_the_next_level,$316.8M
6615,love_weddings_and_other_disasters,
6616,mr_jones,$8.0M
6617,maika_the_girl_from_another_galaxy,
6618,unstoppable-2010,$81.6M
6619,cheap_detective,
6620,waitress,$19.1M
6621,selma,$52.1M
6622,1104385-hannibal,$165.1M
6623,alienoid,$168.3K
6624,the_santa_clause_2,$139.2M
6625,la_mujer_de_mi_hermano,$2.8M
6626,good_burger,$23.7M
6627,champions_2022,$16.3M
6628,oxbow_incident,
6629,ottolenghi_and_the_cakes_of_versailles,$4.5K
6630,the_german_doctor,$414.9K
6631,lost_boys_of_sudan,$120.7K
6632,1061171-old_dark_house,
6633,cheap_thrills_2013,$59.4K
6634,1029161-my_blue_heaven,$22.8M
6635,listen_up_philip,$137.6K
6636,dreamer,$32.7M
6637,1070992-primal_fear,$56.1M
6638,assault_on_precinct_13,$19.9M
6639,better_days_2019,$1.9M
6640,get_low,$9.2M
6641,clown_2016,$51.8K
6642,glen_campbell_ill_be_me,$356.6K
6643,cosmic_sin,
6644,the_angriest_man_in_brooklyn,
6645,illegal_tender,$3.1M
6646,charlie_countryman,$8.0K
6647,last_night_in_soho,$10.1M
6648,gorillas_in_the_mist,$22.6M
6649,redemption_2013,$35.0K
6650,d3_the_mighty_ducks,$23.0M
6651,rush_hour_3,$140.1M
6652,my_neighbor_totoro,
6653,rudy,$20.7M
6654,boy_culture,$220.2K
6655,i_dreamed_of_africa,$6.5M
6656,surf_ninjas,$4.9M
6657,thunder_force,
6658,south_park_bigger_longer_and_uncut,$52.0M
6659,1006250-dragnet,$56.0M
6660,the_ward,
6661,star_wars_episode_vii_the_force_awakens,$123
6662,top_gun,$179.8M
6663,8-the-mormon-proposition,$99.9K
6664,the_birthday_cake,
6665,1113658-joshua,$1.3M
6666,day_of_the_dolphin,
6667,face_2005,$106.9K
6668,walk_on_water,$2.7M
6669,miss_you_already,$1.2M
6670,enter_the_dragon,
6671,10009210-duchess_of_langeais,$281.5K
6672,the_gameplan,$90.6M
6673,all_my_life_2020,$909.9K
6674,sin_noticias_de_dios,$77.3K
6675,big_sur_2013,$33.6K
6676,1073037-hunchback_of_notre_dame,$100.1M
6677,love_and_honor,$58.4K
6678,on_the_count_of_three,$36.8K
6679,hey_boo_harper_lee_and_to_kill_a_mockingbird,$31.1K
6680,hard_boiled,
6681,jungle_2_jungle,$59.9M
6682,the_eternal_daughter,$28.0K
6683,cartel_land,$704.4K
6684,avenue_montaigne,$2.0M
6685,against_the_ice,
6686,charlies_angels_full_throttle,$100.8M
6687,the_little_rascals_1994,$51.7M
6688,empire_records,
6689,up_at_the_villa,$2.9M
6690,mister_america,$126.0K
6691,foxy_brown,
6692,lost_in_karastan,
6693,sordid_lives,$1.0M
6694,there_be_dragons,$1.1M
6695,alone_in_the_dark_1982,
6696,goodbye_lover,$1.9M
6697,the_mill_and_the_cross,$310.9K
6698,life_less_ordinary,$4.3M
6699,claydream,
6700,the_great_ziegfeld,
6701,in_bruges,$7.8M
6702,a_war,$121.6K
6703,hope_and_glory,$9.4M
6704,love_in_the_time_of_money,$6.3K
6705,the_great_wall_2017,$45.1M
6706,1018699-shaft,
6707,1017488-return_to_oz,
6708,halftime,
6709,the_apparition_2018,$27.4K
6710,the_united_states_vs_billie_holiday,
6711,world_is_not_enough,$126.9M
6712,harry_brown,$1.8M
6713,juliet_naked,$3.4M
6714,going_upriver_the_long_war_of_john_kerry,$613.3K
6715,they_came_together,
6716,the_high_note,
6717,that_old_feeling,$16.3M
6718,blow_out,
6719,1206010-made_in_america,$69.6K
6720,amer,
6721,ferngully_the_last_rainforest,$20.9M
6722,misha_and_the_wolves,
6723,aileen_life_and_death_of_a_serial_killer,$86.0K
6724,zardoz,
6725,two_is_a_family,
6726,the_refuge_2010,$34.4K
6727,superfly_2018,$20.5M
6728,tyler_perrys_a_fall_from_grace,
6729,1036179-hot_shots,$68.3M
6730,shiri2002,$97.2K
6731,the_corrupted_2020,
6732,shot_in_bombay,
6733,howl_2015,
6734,american_teen,$940.5K
6735,denial_2016,$4.1M
6736,godspell,
6737,queen_bees,$1.9M
6738,the-hero-of-color-city,$32.0K
6739,marvelous_and_the_black_hole,
6740,brian_banks,$4.3M
6741,everyday_sunshine_the_story_of_fishbone_2011,
6742,pudsey_the_dog_the_movie,
6743,the_world_of_kanako_2014,$15.3K
6744,here_comes_the_boom,$45.3M
6745,two_brothers,$18.9M
6746,niagara_motel,
6747,hollywood_chinese,
6748,23_walks,
6749,christmas_in_wonderland,
6750,man_who_would_be_king,
6751,bloodrayne,$1.6M
6752,notte,$38.9K
6753,butchers_wife,$8.9M
6754,happy_death_day,$55.7M
6755,seven-chances,
6756,waking_life,$2.9M
6757,quest_2017,$26.8K
6758,iron_man_2,$312.1M
6759,trance_2013,$2.3M
6760,gerontophilia,$4.8K
6761,cherry_2022,
6762,high_heels_and_lowlifes,$226.8K
6763,dead_souls_2018,
6764,vhs94,
6765,tomorrow_never_dies,$145.0M
6766,shes_out_of_my_league,$31.6M
6767,_it_always_rains_on_sunday,$7.2K
6768,all_in_good_time_2012,
6769,sparkler,$5.5K
6770,wake,
6771,scream_vi,$108.1M
6772,go_fish,$2.4M
6773,handsome_devil,
6774,copenhagen_2013,
6775,savior,$12.9K
6776,i_confess,
6777,how_to_make_an_american_quilt,$23.6M
6778,the_last_metro,
6779,the_highwaymen,
6780,dark_buildings,
6781,wish_upon,$14.3M
6782,your_christmas_or_mine,
6783,piercing,$14.2K
6784,10008708-o_jerusalem,$233.5K
6785,the_raid_2,$2.6M
6786,mr_beans_holiday,$32.6M
6787,heartburn,$24.3M
6788,due-date,$100.4M
6789,since_youve_been_gone,
6790,i_care_a_lot,
6791,ray_harryhausen_special_effects_titan,
6792,lot_like_love,$21.8M
6793,song_of_sparrows,$115.9K
6794,red_penguins,
6795,second_best_2004,
6796,undefeated_2012,$561.1K
6797,swearnet_the_movie,
6798,a_separation_2011,$331.7K
6799,secret_of_my_success,$65.3M
6800,7_dias,$16.8K
6801,waking_up_in_reno,$261.6K
6802,devotion_2022,$20.0M
6803,take_the_lead,$34.7M
6804,barbara_lee_speaking_truth_to_power,
6805,westfront_1918_1930,
6806,1017222-raven,
6807,tokyo_gore_police,
6808,1029117-carmen,
6809,squanto_a_warriors_tale,$3.3M
6810,my_life_as_a_dog,
6811,mountains_of_the_moon,$1.4M
6812,things_never_said,
6813,release_2010,
6814,beyond_the_mat,$2.0M
6815,sgt-peppers-lonely-hearts-club-band,
6816,laws_of_attraction,$17.8M
6817,shermans_way,$9.6K
6818,janis_little_girl_blue,$404.9K
6819,the_fox_and_the_child_2007,
6820,happiest_millionaire,
6821,underworld_blood_wars_2017,$30.3M
6822,gummo,$87.4K
6823,night_school_2018,$77.2M
6824,chasing_great,
6825,we_met_in_virtual_reality,
6826,28_days,$37.0M
6827,an_invisible_sign,
6828,the_weekend_2018,
6829,atomic_blonde_2017,$51.5M
6830,1015095-nighthawks,
6831,my_boyfriends_back,$3.2M
6832,blind_willow_sleeping_woman,$47.5K
6833,class_of_83,
6834,rain_man,$171.2M
6835,the_hawk_is_dying,$6.1K
6836,police_story_2,
6837,little_nicholas,
6838,hunter_gatherer,
6839,under_the_stadium_lights,
6840,night_school_2016,$4.4K
6841,the_nothing_factory,
6842,heart-of-glass,
6843,bad_cupid,
6844,1075959-mother,$1.1M
6845,terrified_2017,
6846,1118325-trouble_in_paradise,
6847,paw_patrol_the_movie,$40.0M
6848,10010334-leaves_of_grass,$68.0K
6849,my_amityville_horror_2012,
6850,goodbye_columbus,
6851,meduzot,
6852,triple_agent,
6853,beast,$793.4K
6854,white_balloon,
6855,the_face_of_love,$309.4K
6856,king_in_the_wilderness,
6857,1195801-space_chimps,$30.1M
6858,the_heart_of_me,$196.1K
6859,some_body,$14.1K
6860,thriller_a_cruel_picture,
6861,long_shot_2019,$30.3M
6862,xiu_xiu_the_sent_down_girl,$1.0M
6863,pay_the_ghost,
6864,gerry,$236.3K
6865,the_conspiracy_2013,
6866,massacre_at_central_high,
6867,mucho_mucho_amor,
6868,daddy_day_care,$104.1M
6869,occupation_rainfall,
6870,snow_white_and_the_huntsman,$155.1M
6871,author_the_jt_leroy_story,$85.6K
6872,little_man_tate,$25.0M
6873,past_lives,$9.9M
6874,jim_allison_breakthrough,
6875,le_million,
6876,the_single_moms_club,$16.0M
6877,misconduct,
6878,tokyo_olympiad,
6879,1163536-unconscious,
6880,triple_frontier,
6881,we_are_as_gods,
6882,the_queen_1968,$47.5K
6883,les_vampires,
6884,wonderful_ice_cream_suit,
6885,romero,$167.0K
6886,blue_is_the_warmest_color,
6887,other_guys,$119.2M
6888,1193230-state_of_play,$37.0M
6889,our_kind_of_traitor_2016,$3.2M
6890,standing_ovation_2010,$531.8K
6891,american_splendor,$6.0M
6892,beyond_the_clouds_2018,
6893,buzzard,$13.7K
6894,rita_moreno_just_a_girl_who_decided_to_go_for_it,$263.2K
6895,three_burials_of_melquiades_estrada,$5.0M
6896,i_think_were_alone_now_2018,
6897,2012,$166.1M
6898,ultrasound,$2.9K
6899,catfish_in_black_bean_sauce,$1.3M
6900,malasana_32,
6901,1039796-boomerang,$66.7M
6902,1012386-lion_in_winter,$17.9K
6903,1035462-return_of_the_king,
6904,ant_man_and_the_wasp_quantumania,$214.5M
6905,onward,$60.4M
6906,therese_desqueyroux_2012,$101.9K
6907,american_pastoral,$541.5K
6908,elektra-luxx,$10.8K
6909,strength_and_honor,
6910,dracula_3d,$3.1K
6911,paul_goodman_changed_my_life_2011,$34.6K
6912,behind_you,
6913,herb_alpert_is,
6914,john_carpenters_vampires,$20.2M
6915,1016584-poseidon_adventure,
6916,10_items_or_less,$81.4K
6917,defiant_ones,
6918,last_and_first_men,
6919,guns_akimbo,
6920,knightriders,
6921,benhur,
6922,10012150-high_school,$80.6K
6923,poltergeist_ii_the_other_side,$38.8M
6924,soul_surfer,$43.9M
6925,true_things,
6926,strangeland,$631.2K
6927,the_roommate,$37.3M
6928,life_of_oharu,
6929,in_search_of_darkness,
6930,dos_estaciones,
6931,ja_zuster_nee_zuster,$12.5K
6932,bad_company_2002,$30.2M
6933,1017098-railway_children,
6934,an_impossible_love,
6935,film_stars_dont_die_in_liverpool,$1.0M
6936,13_minutes,$161.2K
6937,la_jetee,
6938,1004995-crossroads,$5.2M
6939,ray_and_liz,
6940,licence_to_kill,$34.7M
6941,the_king_of_masks_1999,$1.1M
6942,everest_1998,$76.4M
6943,the_trip_to_italy_2014,$2.9M
6944,batkid_begins,$73.0K
6945,distant_voices_still_lives,$10.0K
6946,whipped,$4.1M
6947,what_happened_to_monday,
6948,the_popes_exorcist,$19.8M
6949,vernon_florida,
6950,father_hood,$3.3M
6951,morgan_2016,$3.9M
6952,eddie_the_eagle,$15.8M
6953,king_jack,
6954,dirty_dancing,$486.3K
6955,1013973-miracle_worker,
6956,proposition,$1.9M
6957,kickboxer_vengeance,
6958,crush_2022,
6959,a_girl_walks_home_alone_at_night,$299.3K
6960,ma_ma,$46.5K
6961,black_swan_2010,$107.0M
6962,styx_2019,$70.3K
6963,odd_thomas,
6964,slay_the_dragon,
6965,light_from_light,
6966,the_air_up_there_1994,$20.8M
6967,soylent_green,
6968,the_virginity_hit_2010,$535.2K
6969,beautiful_people,$261.4K
6970,just_wright,$21.5M
6971,justin_bieber_our_world,
6972,kes,
6973,trolls,$153.6M
6974,1038176-medicine_man,$45.0M
6975,1012611-lolita,
6976,love_wedding_repeat,
6977,the_neon_demon,$1.3M
6978,im_gonna_git_you_sucka,$11.8M
6979,the_wedding_video_2012,
6980,le_passe,$1.3M
6981,next_three_days,$21.1M
6982,terminator_3_rise_of_the_machines,$150.4M
6983,booksmart,$22.7M
6984,cherry_2000,
6985,coming_2_america,
6986,dear_white_people,$4.4M
6987,hearts_of_darkness_a_filmmakers_apocalypse,$35.9K
6988,exit_through_the_gift_shop,$3.3M
6989,1014007-missing,
6990,mortal_2020,
6991,our_father,
6992,police_academy_2_their_first_assignment,
6993,the_12th_man,
6994,the_sorrow_and_the_pity_1970,$12.8K
6995,1009277-haunting,
6996,1020861-taming_of_the_shrew,
6997,best_seller,$2.9M
6998,disneynature_chimpanzee,$29.0M
6999,werewolf_of_london,
7000,strong_island,
7001,joy_ride,$22.0M
7002,1217700-kick_ass,$48.0M
7003,yakuza_princess,$31.4K
7004,1205483_nine,$31.7M
7005,88_minutes,$16.9M
7006,bigger_stronger_faster_asterisk,$307.8K
7007,waves_2019,$1.7M
7008,the_boy_behind_the_door,
7009,for_sama,$9.3K
7010,the_metropolitan_opera_tosca,$63.8K
7011,waiting_to_exhale,$64.2M
7012,bedknobs_and_broomsticks,
7013,gimme_shelter,$252.6K
7014,snowden,$21.6M
7015,euphoria_2017,
7016,king_of_thieves_2019,
7017,the_souvenir_part_ii,$26.0K
7018,ghosts,
7019,1126413-sylvia,$1.3M
7020,the_holy_girl,$303.9K
7021,hotel_artemis,$6.7M
7022,silent_running,
7023,the_cuckoo_2003,$243.2K
7024,the_perfect_guy,$57.0M
7025,machinist,$1.1M
7026,1004985-cross_my_heart,$768.7K
7027,in_search_of_a_midnight_kiss,$172.2K
7028,12_oclock_boys_2013,$44.1K
7029,fatale,$6.3M
7030,spanish_prisoner,$9.6K
7031,1196077-cloudy_with_a_chance_of_meatballs,
7032,the_pillow_book,$2.4M
7033,venus,$3.3M
7034,mr_church,$685.2K
7035,my_wonderful_wanda,
7036,rocknrolla,$5.7M
7037,get_over_it,$11.6M
7038,nude_tuesday,
7039,balseros,
7040,creem_americas_only_rock_n_roll_magazine,
7041,birth,$5.0M
7042,how_i_ended_this_summer,$8.1K
7043,lorelei,
7044,the_last_face_2017,
7045,the_independent,$238.4K
7046,fullmetal_alchemist_the_sacred_star_of_milos,
7047,the_girl_with_the_dragon_tattoo,$102.5M
7048,glen_or_glenda,
7049,the_third_man,$447.0K
7050,pelle_the_conqueror,$8.7K
7051,shotgun_wedding_2022,
7052,hidden_blade,$38.1K
7053,andrew-dice-clay-dice-rules,$650.0K
7054,paparazzi,$15.7M
7055,la_maison_de_la_radio,$4.7K
7056,must_read_after_my_death,
7057,84_charing_cross_road,$572.7K
7058,jerusalema,$5.0K
7059,your_highness,$21.6M
7060,1007538-flesh_and_blood,
7061,shapeless,
7062,flesh_and_bone,$9.1M
7063,1141099-hostage,$34.6M
7064,the_rhythm_section,$4.9M
7065,clockers,$13.0M
7066,im_so_excited,$1.4M
7067,nasty_baby,$79.8K
7068,closed_circuit_2013,$5.7M
7069,summer-wars,
7070,milwaukee_minnesota,$17.4K
7071,doubt,$33.4M
7072,its-kind-of-a-funny-story,$6.4M
7073,tin_cup,$53.9M
7074,nostalgia_1984,$262.0K
7075,bourne_ultimatum,$227.4M
7076,melinda_and_melinda,$3.8M
7077,virgin,$9.5K
7078,antwone_fisher,$21.1M
7079,1221011-bellamy,$105.9K
7080,valhalla_rising,$17.5K
7081,cop,$416.0K
7082,in_dreams,$11.9M
7083,dhadak,$387.2K
7084,anuvahood,
7085,1012928-m,$29.6K
7086,magic_in_the_moonlight,$10.5M
7087,the_dark_2018,
7088,hukkle,$48.2K
7089,lady_and_the_duke,$329.8K
7090,fletch_lives,$32.9M
7091,pompeii_2013,$23.2M
7092,mainstream,$35.5K
7093,swan_song_2021_2,
7094,radioactive,
7095,out_of_the_past,
7096,playmobil_the_movie,$1.1M
7097,play_the_game,$635.7K
7098,about_a_boy,$40.6M
7099,the_other_son,$1.2M
7100,civil_action,$56.7M
7101,1013884-mighty_joe_young,
7102,orca_the_killer_whale,
7103,the_pyramid_2014,
7104,2_days_in_new_york,$615.5K
7105,stuart_little,$140.0M
7106,primary_colors,$39.0M
7107,mccabe_and_mrs_miller,
7108,blonde,
7109,10012042-going_the_distance,$17.8M
7110,the_liability_2013,
